Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Mag_x,Mag_y,Mag_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
0.1875,0.9375,0,-0.35,0,9.57,19.5625,22.1875,-68,0,-1.6875,359.938,0.999878,0.000183105,0.0148926,0.000366211
-0.1875,-0.625,-0.0625,-0.33,-0.01,9.59,19.5625,22.1875,-68,0,-1.6875,359.938,0.999878,0.000183105,0.0148315,0.000366211
-0.25,-1.8125,-0.125,-0.29,-0.01,9.57,19.5625,22.1875,-68,0,-1.625,359.938,0.999878,0.000183105,0.0147095,0.000366211
-0.25,-2.125,0,-0.24,-0.02,9.56,19.5625,22.1875,-68,0,-1.625,359.938,0.999878,0.000183105,0.0145264,0.000366211
-0.0625,-1.9375,0,-0.2,-0.02,9.6,19.5625,22.1875,-68,0,-1.625,359.938,0.999878,0.000183105,0.0143433,0.000366211
0,-0.9375,0.1875,-0.16,0,9.59,18.875,22.5625,-68.375,0,-1.625,359.938,0.999878,0.000183105,0.0142822,0.000366211
0,0.1875,0,-0.15,-0.01,9.6,18.875,22.5625,-68.375,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
-0.0625,1.125,-0.0625,-0.24,-0.04,9.52,18.875,22.5625,-68.375,0,-1.625,359.938,0.999878,0.000183105,0.0143433,0.000366211
0,1.375,0.0625,-0.26,-0.05,9.55,18.875,22.5625,-68.375,0,-1.625,359.938,0.999878,0.000183105,0.0144653,0.000366211
0.25,1.125,-0.0625,-0.3,-0.05,9.53,18.875,22.5625,-68.375,0,-1.625,359.938,0.999878,0.000183105,0.0145264,0.000366211
0.125,0.3125,-0.0625,-0.3,-0.02,9.52,19.25,21.75,-68.375,0,-1.625,359.938,0.999878,0.000183105,0.0145264,0.000366211
-0.0625,-0.625,-0.0625,-0.25,-0.01,9.58,19.25,21.75,-68.375,0,-1.625,359.938,0.999878,0.000183105,0.0144653,0.000366211
-0.1875,-1.1875,0,-0.24,-0.01,9.56,19.25,21.75,-68.375,0,-1.625,359.938,0.999878,0.000183105,0.0144043,0.000366211
-0.125,-1.25,0,-0.21,-0.01,9.6,19.25,21.75,-68.375,0,-1.625,359.938,0.999878,0.000183105,0.0142822,0.000366211
0,-0.6875,0,-0.19,-0.02,9.53,19.25,21.75,-68.375,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
0.0625,0.1875,0,-0.2,-0.01,9.58,19.5625,21.375,-68,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
0.0625,0.4375,0,-0.21,0,9.58,19.5625,21.375,-68,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
-0.0625,0.5,0,-0.23,-0.01,9.56,19.5625,21.375,-68,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
-0.0625,0.625,0,-0.27,-0.02,9.54,19.5625,21.375,-68,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
0.1875,0.25,-0.0625,-0.28,-0.02,9.55,19.5625,21.375,-68,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
0.0625,0,0.0625,-0.26,-0.02,9.55,19.25,21.75,-68,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
0.0625,-0.4375,0.0625,-0.27,0,9.56,19.25,21.75,-68,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
-0.1875,-0.4375,-0.125,-0.23,-0.02,9.55,19.25,21.75,-68,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
-0.0625,-0.1875,0.0625,-0.22,-0.02,9.56,19.25,21.75,-68,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
0,-0.0625,0.0625,-0.22,-0.01,9.54,19.25,21.75,-68,0,-1.625,359.938,0.999878,0.000183105,0.0142212,0.000366211
-0.0625,0.0625,0.125,-0.22,-0.01,9.56,19.25,22.875,-67.5625,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
0,-0.0625,-0.0625,-0.23,-0.03,9.55,19.25,22.875,-67.5625,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
-0.0625,-0.0625,0.0625,-0.24,-0.02,9.55,19.25,22.875,-67.5625,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
-0.0625,0,0.0625,-0.23,-0.05,9.56,19.25,22.875,-67.5625,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
0,-0.0625,-0.0625,-0.23,-0.03,9.56,19.25,22.875,-67.5625,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
0.0625,-0.25,0.0625,-0.22,-0.01,9.57,19.5625,21.75,-66.75,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
0,-0.1875,0,-0.23,-0.01,9.56,19.5625,21.75,-66.75,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
0,0.0625,-0.0625,-0.23,-0.01,9.54,19.5625,21.75,-66.75,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
0.0625,0.3125,-0.0625,-0.24,-0.02,9.56,19.5625,21.75,-66.75,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
0.0625,0.3125,0.125,-0.27,-0.01,9.56,19.5625,21.75,-66.75,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
0,0.1875,0.0625,-0.28,0,9.56,20.75,21.75,-68,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
-0.125,-0.0625,0,-0.26,-0.01,9.55,20.75,21.75,-68,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
0,-0.4375,0,-0.24,-0.04,9.56,20.75,21.75,-68,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
-0.25,-0.5,-0.0625,-0.23,-0.03,9.54,20.75,21.75,-68,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
-0.0625,-0.75,0.0625,-0.22,-0.02,9.55,20.75,21.75,-68,0,-1.5625,359.938,0.999878,0.00012207,0.0141602,0.000366211
-0.125,-0.5625,0.125,-0.22,-0.06,9.59,20,21.375,-67.5625,0,-1.5625,359.938,0.999878,0.00012207,0.0141602,0.000366211
-0.0625,-0.1875,-0.0625,-0.2,-0.02,9.57,20,21.375,-67.5625,0,-1.5625,359.938,0.999878,0.00012207,0.0140991,0.000366211
0.125,0.125,0.0625,-0.22,-0.03,9.56,20,21.375,-67.5625,0,-1.5625,359.938,0.999878,0.00012207,0.0140991,0.000366211
0.0625,0.4375,0,-0.23,0,9.56,20,21.375,-67.5625,0,-1.5625,359.938,0.999878,0.00012207,0.0140991,0.000366211
0.125,0.6875,-0.0625,-0.26,-0.02,9.55,20,21.375,-67.5625,0,-1.5625,359.938,0.999878,0.00012207,0.0141602,0.000366211
0,0.625,-0.25,-0.26,0,9.54,19.5625,21.0625,-67.5625,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
-0.125,0.3125,-0.125,-0.24,-0.03,9.56,19.5625,21.0625,-67.5625,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
-0.0625,-0.0625,-0.0625,-0.25,-0.02,9.55,19.5625,21.0625,-67.5625,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
-0.0625,-0.5,0,-0.26,-0.01,9.59,19.5625,21.0625,-67.5625,0,-1.625,359.938,0.999878,0.00012207,0.0142212,0.000366211
-0.125,-0.625,-0.0625,-0.28,0.02,9.64,19.5625,21.0625,-67.5625,0,-1.5625,359.938,0.999878,0.00012207,0.0141602,0.000366211
-0.625,-0.6875,-0.375,-0.26,0.05,9.66,19.5625,22.5625,-66.375,0,-1.5625,359.938,0.999878,6.10352e-05,0.0140991,0.000366211
-1.3125,-0.3125,-1.1875,-0.34,0.05,9.64,19.5625,22.5625,-66.375,0,-1.5625,359.938,0.999878,-6.10352e-05,0.0140991,0.000244141
-1.8125,-1.3125,-1.875,-0.24,-0.11,9.49,19.5625,22.5625,-66.375,0,-1.5625,359.938,0.999878,-0.000244141,0.0139771,0.00012207
-1.375,-2.125,-1.8125,-0.1,-0.14,9.45,19.5625,22.5625,-66.375,0,-1.5625,0,0.999878,-0.000366211,0.0137939,-6.10352e-05
-0.625,-2.3125,-0.9375,-0.12,-0.09,9.51,19.5625,22.5625,-66.375,0,-1.5,0,0.999878,-0.000427246,0.0136108,-0.00012207
0.1875,-2.0625,-0.375,-0.31,0.06,9.52,19.5625,22.5625,-67.5625,0,-1.5,0,0.999939,-0.000427246,0.0134277,-0.00012207
-0.5625,-1.25,-1.4375,0.31,0,9.6,19.5625,22.5625,-67.5625,0,-1.5,0,0.999939,-0.000427246,0.0133057,-0.000244141
-1.0625,2.375,-0.8125,0.5,-0.17,9.52,19.5625,22.5625,-67.5625,0,-1.5,0,0.999939,-0.000549316,0.0134888,-0.000305176
-0.0625,7.75,1.625,-0.05,-0.26,9.42,19.5625,22.5625,-67.5625,0,-1.5625,0,0.999878,-0.000549316,0.0141602,-0.000183105
2.5625,11.1875,0.875,-0.55,-0.24,9.28,19.5625,22.5625,-67.5625,0,-1.6875,0,0.999878,-0.000305176,0.0151367,-0.00012207
5,11.5625,-1.9375,-0.21,0.11,9.72,11.6875,13.375,-40,0,-1.8125,0,0.999878,0.00012207,0.0161133,-0.000244141
4.6875,10.8125,-2.5625,0.12,0.13,9.87,11.6875,13.375,-40,0,-1.9375,0,0.999878,0.000488281,0.0170288,-0.000488281
2.5,11.125,0.25,0.12,-0.04,9.68,11.6875,13.375,-40,-0.0625,-2,0,0.999817,0.000732422,0.0179443,-0.000488281
2.1875,12.0625,3,-0.1,-0.29,9.38,11.6875,13.375,-40,-0.0625,-2.125,0,0.999817,0.000915527,0.0189819,-0.000244141
4.9375,13.375,3.75,-0.17,-0.19,9.42,11.6875,13.375,-40,-0.125,-2.25,359.938,0.999817,0.0012207,0.0198975,6.10352e-05
8.3125,17.375,2.4375,0.16,0,9.86,11.5625,13,-40,-0.1875,-2.375,359.938,0.999756,0.00183105,0.0210571,0.000244141
9.8125,27.125,0.1875,0.43,0.15,9.93,11.5625,13,-40,-0.25,-2.5625,359.938,0.999756,0.00262451,0.0228271,0.000244141
10.0625,41.125,-2.4375,0.32,0.24,10.43,11.5625,13,-40,-0.375,-3,359.938,0.999634,0.003479,0.0263062,0
8.625,55.6875,-5,0.19,-0.04,10.18,11.5625,13,-40,-0.4375,-3.5,0,0.999512,0.00421143,0.0310059,-0.000427246
8.6875,67.5625,-6.75,-0.07,-0.47,9.78,11.5625,13,-40,-0.5,-4.1875,0.0625,0.999329,0.00494385,0.0366821,-0.000976562
11.125,75.5625,-9.875,-0.51,-0.54,9.27,11.875,13.375,-40.375,-0.625,-4.9375,0.1875,0.999023,0.00585938,0.0430908,-0.00183105
13.5625,71.9375,-16,-1.28,-0.21,9.64,11.875,13.375,-40.375,-0.75,-5.625,0.3125,0.998779,0.00695801,0.0491943,-0.00317383
15.25,67.4375,-26.1875,-0.66,-0.23,9.81,11.875,13.375,-40.375,-0.875,-6.25,0.5625,0.998474,0.00811768,0.0548706,-0.00543213
16.625,62.625,-35.4375,-0.07,-0.33,9.94,11.875,13.375,-40.375,-1,-6.875,0.9375,0.998108,0.00939941,0.0601807,-0.00842285
18.1875,53.625,-39.625,0.25,-0.22,10.3,11.875,13.375,-40.375,-1.125,-7.375,1.3125,0.997803,0.0108032,0.0646973,-0.0118408
20.25,43.75,-39.25,0.44,0.01,11.7,12.6875,13.375,-38.1875,-1.25,-7.8125,1.6875,0.997437,0.0123291,0.0684204,-0.0151978
21.5625,39.8125,-36.4375,0.42,-0.19,12.23,12.6875,13.375,-38.1875,-1.4375,-8.25,2.0625,0.997131,0.0139771,0.0717773,-0.0183716
21.25,43.5625,-32.75,0.25,-0.54,12.62,12.6875,13.375,-38.1875,-1.5625,-8.6875,2.4375,0.996826,0.015625,0.0754395,-0.0211792
18.625,53,-28.9375,-0.13,-0.84,12.96,12.6875,13.375,-38.1875,-1.75,-9.1875,2.6875,0.996399,0.0171509,0.0799561,-0.0236816
13.625,61.5625,-25.6875,-0.91,-1.07,13.72,12.6875,13.375,-38.1875,-1.8125,-9.8125,2.9375,0.99585,0.0182495,0.085144,-0.0258789
6.625,66.375,-23.75,-0.96,-0.9,14.04,14.25,14,-36.6875,-1.875,-10.4375,3.1875,0.9953,0.0187378,0.0907593,-0.027832
-2.1875,70.75,-23.4375,-0.93,-0.73,14.34,14.25,14,-36.6875,-1.8125,-11.125,3.375,0.99469,0.0185547,0.0967407,-0.0296631
-12.75,78.625,-25.5,-1.1,-0.58,14.45,14.25,14,-36.6875,-1.625,-11.875,3.625,0.993958,0.0174561,0.103394,-0.0315552
-24.5625,87.625,-29.8125,-1.7,-0.38,14.53,14.25,14,-36.6875,-1.3125,-12.75,3.875,0.993164,0.0153809,0.11084,-0.0337524
-37.5,95,-35.5625,-1.94,-0.23,14.59,14.25,14,-36.6875,-0.875,-13.6875,4.125,0.992188,0.012146,0.118958,-0.0362549
-51,100.25,-42.4375,-2.12,-0.22,14.65,15.75,14.875,-34.1875,-0.3125,-14.625,4.5,0.991028,0.00775146,0.127563,-0.0391846
-65.125,101.312,-50.25,-2.15,-0.56,14.84,15.75,14.875,-34.1875,0.4375,-15.625,4.875,0.989746,0.00213623,0.136292,-0.0426025
-78.9375,99.375,-59.3125,-2.09,-0.9,14.83,15.75,14.875,-34.1875,1.375,-16.5625,5.375,0.988342,-0.00482178,0.144897,-0.0466309
-92.8125,97.375,-68.6875,-2.03,-1.14,14.71,15.75,14.875,-34.1875,2.4375,-17.5,5.9375,0.986755,-0.0130005,0.15332,-0.0512695
-106.438,96.8125,-79.0625,-2.08,-1.3,14.65,15.75,14.875,-34.1875,3.75,-18.375,6.5625,0.984924,-0.0224609,0.161804,-0.0565796
-120.125,98.8125,-90.0625,-2.71,-1.31,14.33,18.375,15.75,-30.0625,5.25,-19.3125,7.25,0.982849,-0.0332642,0.17041,-0.0626221
-134.625,102.188,-101.75,-3.24,-1.07,14.19,18.375,15.75,-30.0625,6.9375,-20.1875,8.0625,0.980286,-0.0453491,0.17926,-0.069397
-150.375,105.5,-115.562,-3.66,-0.7,13.95,18.375,15.75,-30.0625,8.875,-21,9,0.977295,-0.0588989,0.188416,-0.0770874
-167.25,110.062,-131.625,-3.95,-0.31,13.68,18.375,15.75,-30.0625,11.0625,-21.875,10.0625,0.973633,-0.0740967,0.197876,-0.0858154
-184.125,122.688,-151.188,-4.23,0.31,13.05,18.375,15.75,-30.0625,13.5,-22.6875,11.25,0.969116,-0.0908203,0.208313,-0.0959473
-200.5,144.062,-174.125,-4.04,0.49,12.43,21.6875,19.0625,-24.1875,16.3125,-23.625,12.75,0.963318,-0.109131,0.220337,-0.107727
-214.812,169.562,-199.188,-4.13,0.45,11.72,21.6875,19.0625,-24.1875,19.4375,-24.5625,14.4375,0.955933,-0.128723,0.234131,-0.12146
-224.812,191.562,-225.875,-4.32,0.34,11.18,21.6875,19.0625,-24.1875,22.875,-25.5,16.4375,0.94696,-0.149292,0.249329,-0.137268
-231.75,201.75,-252,-4.33,0,10.07,21.6875,19.0625,-24.1875,26.625,-26.25,18.75,0.93634,-0.170715,0.264832,-0.155029
-236.25,196.625,-275.5,-4.56,0.04,8.91,21.6875,19.0625,-24.1875,30.5,-26.6875,21.3125,0.924316,-0.192871,0.279358,-0.174255
-239,170.062,-293.125,-3.34,-0.63,9.25,21,25.5625,-16.5625,34.4375,-26.5,24,0.91156,-0.21582,0.291199,-0.194153
-240.75,149.25,-302.688,-2.02,-0.73,7.98,21,25.5625,-16.5625,38.375,-25.9375,26.8125,0.89801,-0.239197,0.300964,-0.214111
-243.25,133.562,-308.375,-1.43,-0.89,7.46,21,25.5625,-16.5625,42.1875,-25,29.625,0.883545,-0.262878,0.309021,-0.233887
-244.688,121.312,-309.188,-1.53,-0.79,6.77,21,25.5625,-16.5625,45.9375,-23.75,32.4375,0.868347,-0.286682,0.315857,-0.253113
-245.375,105.375,-309.312,-1.69,-0.63,5.99,21,25.5625,-16.5625,49.5,-22.25,35.3125,0.852478,-0.310486,0.321167,-0.271606
-244.312,84.1875,-310.875,-2.24,-0.3,4,15.75,33.1875,-8.1875,52.8125,-20.375,38.125,0.836121,-0.334412,0.324524,-0.289429
-240.812,60.5625,-314.875,-2.26,-0.25,3.05,15.75,33.1875,-8.1875,55.9375,-18.25,41,0.819519,-0.358337,0.325562,-0.30658
-236.625,39.9375,-320.062,-2,-0.43,2.24,15.75,33.1875,-8.1875,58.875,-15.875,43.875,0.80249,-0.382263,0.324585,-0.323242
-232,24.0625,-322.625,-1.8,-0.71,1.47,15.75,33.1875,-8.1875,61.5625,-13.25,46.75,0.785095,-0.405945,0.32196,-0.339355
-228.625,8.5,-320.125,-0.49,-1.17,0.42,15.75,33.1875,-8.1875,64.0625,-10.5625,49.5625,0.767395,-0.429321,0.317932,-0.354492
-225.5,-5.8125,-310.938,0.44,-1.23,0.03,6.5625,35.1875,0,66.4375,-7.8125,52.25,0.749695,-0.452271,0.312866,-0.368164
-221.562,-16.125,-296.062,1.13,-1.01,-0.35,6.5625,35.1875,0,68.6875,-5.0625,54.875,0.732117,-0.474365,0.307312,-0.380249
-214.375,-21.6875,-279.5,1.53,-0.86,-0.58,6.5625,35.1875,0,70.8125,-2.5,57.3125,0.714783,-0.495361,0.301514,-0.39093
-202.688,-19.875,-264.688,2.06,-1.03,-0.19,6.5625,35.1875,0,72.8125,0,59.6875,0.697754,-0.514771,0.295776,-0.400757
-187.875,-8.875,-254,2.46,-1.32,0.32,6.5625,35.1875,0,74.625,2.3125,62.125,0.680969,-0.532349,0.290466,-0.410522
-171.688,11.4375,-245.25,2.77,-1.44,0.72,-2.25,34.0625,6.375,76.25,4.625,64.6875,0.664246,-0.547668,0.28595,-0.420776
-157.312,36.125,-236.125,2.47,-1.89,-0.09,-2.25,34.0625,6.375,77.6875,6.75,67.375,0.647522,-0.56073,0.282593,-0.431763
-145.25,54.3125,-224.938,1.12,-2.54,-2.42,-2.25,34.0625,6.375,78.9375,8.8125,70.125,0.630981,-0.571899,0.280151,-0.443054
-133.75,44.625,-212.688,0.16,-3.74,-5.62,-2.25,34.0625,6.375,80.125,10.75,72.75,0.615356,-0.582275,0.277161,-0.453308
-115.688,-0.0625,-201.25,0.23,-4.66,-7.12,-2.25,34.0625,6.375,81.1875,12.625,74.875,0.601868,-0.592896,0.271667,-0.460938
-90,-42.5,-191.812,1.78,-3.29,-3.52,-7.25,30.375,12.1875,82.0625,14.5625,76.5625,0.590759,-0.603394,0.263367,-0.466431
-68,-50.1875,-188.875,1.6,-2.36,-2.19,-7.25,30.375,12.1875,82.8125,16.4375,78.125,0.580872,-0.612915,0.253845,-0.47168
-57.125,-41,-192.125,1.34,-1.9,-1.65,-7.25,30.375,12.1875,83.375,18.3125,79.8125,0.571045,-0.621338,0.244141,-0.477722
-55.0625,-36.875,-197.375,1.57,-1.84,-1.69,-7.25,30.375,12.1875,84,20.25,81.5625,0.560852,-0.629517,0.234192,-0.48407
-55.6875,-37.375,-201.25,4.08,-2.59,-2.5,-7.25,30.375,12.1875,84.5625,22.25,83.375,0.550293,-0.637512,0.223938,-0.490479
-53.25,-32.4375,-200.688,5.77,-3.01,-2.39,-10.875,25.75,14.5625,85.1875,24.1875,85.25,0.539673,-0.645081,0.213806,-0.496948
-47.125,-18.1875,-190.5,7.09,-3.04,-2.58,-10.875,25.75,14.5625,85.625,26.0625,87.125,0.529358,-0.651306,0.204529,-0.503723
-41.5,-15.5625,-172.188,6.63,-3.16,-1.11,-10.875,25.75,14.5625,86.0625,27.75,88.8125,0.519958,-0.656738,0.196106,-0.509766
-39.5625,-26.75,-147.375,8.78,-3.72,-1.08,-10.875,25.75,14.5625,86.5,29.1875,90.25,0.51178,-0.662048,0.188477,-0.514038
-41.1875,-48.25,-116.125,9.17,-4.26,-1.22,-10.875,25.75,14.5625,87.1875,30.3125,91.125,0.505188,-0.667725,0.181641,-0.515686
-43.125,-63.6875,-82.25,8.37,-4.84,-2.65,-14.0625,22.1875,16.0625,87.9375,31.125,91.625,0.500122,-0.673584,0.176147,-0.514954
-37.25,-55.0625,-59.25,-2.18,-1.57,-4.41,-14.0625,22.1875,16.0625,88.625,31.75,91.9375,0.496216,-0.678406,0.172058,-0.513733
-33.625,-27.25,-89.3125,1.26,-4.55,-7.78,-14.0625,22.1875,16.0625,89.0625,32.5625,92.75,0.490784,-0.682251,0.167297,-0.515381
-36.25,10.0625,-172.625,4.76,-5.52,-8.37,-14.0625,22.1875,16.0625,89.375,34.25,94.6875,0.481018,-0.685669,0.159302,-0.522583
-7.3125,68.0625,-225.125,7.31,-6.93,-7.24,-14.0625,22.1875,16.0625,88.9375,36.4375,97.4375,0.469666,-0.685852,0.149353,-0.535461
-7.3125,75.75,-242.938,6.16,-5.21,-3.5,-14.5625,21.0625,19.1875,88.125,38.75,100.25,0.458679,-0.684631,0.13739,-0.549622
18.4375,32.4375,-258.125,7.68,-4.54,-2.88,-14.5625,21.0625,19.1875,87.5625,41.25,102.875,0.44751,-0.685059,0.12262,-0.561584
17.3125,-20.25,-278.062,9.53,-4.54,-2.69,-14.5625,21.0625,19.1875,87.5,43.9375,105.312,0.435425,-0.688049,0.104919,-0.570984
14.9375,-43.5625,-290.625,11.05,-5.07,-3.14,-14.5625,21.0625,19.1875,87.625,46.75,107.75,0.422546,-0.691956,0.0856323,-0.579102
17.3125,-43.125,-288.688,14.01,-6.61,-4.61,-14.5625,21.0625,19.1875,87.8125,49.5625,110.125,0.409607,-0.695312,0.0663452,-0.586792
17.3125,-27.25,-269.5,15.01,-7.17,-4.36,-18.875,18.0625,18.375,87.75,52.1875,112.375,0.397827,-0.697083,0.0483398,-0.594543
25.625,-2.125,-238.625,15.57,-7.32,-3.8,-18.875,18.0625,18.375,87.3125,54.5,114.438,0.387878,-0.696838,0.0324097,-0.602417
41.875,24.1875,-201.688,15.86,-7.3,-3.7,-18.875,18.0625,18.375,86.4375,56.4375,116.188,0.379944,-0.694702,0.019165,-0.610474
46.1875,45.9375,-165.562,15.29,-7.46,-3.38,-18.875,18.0625,18.375,85.125,58,117.625,0.374023,-0.69104,0.00854492,-0.61853
48.375,54.9375,-135.25,15.32,-7.98,-3.61,-18.875,18.0625,18.375,83.5625,59.25,118.812,0.36969,-0.686646,-0.00012207,-0.625977
48.375,57.3125,-105.375,14.29,-7.81,-2.99,-21.5,13.0625,19.5,81.875,60.1875,119.688,0.367188,-0.681885,-0.00726318,-0.632568
53.3125,56.5,-80.625,12.77,-7.17,-3.31,-21.5,13.0625,19.5,80.1875,60.875,120.312,0.366089,-0.677063,-0.0131226,-0.638245
55.5,55.1875,-70.375,10.22,-6.5,-3.26,-21.5,13.0625,19.5,78.4375,61.4375,120.75,0.36554,-0.672302,-0.0184326,-0.643494
57.5625,49.9375,-75.5625,10.52,-6.67,-3.26,-21.5,13.0625,19.5,76.6875,62.0625,121.25,0.364746,-0.667664,-0.024353,-0.64856
63.0625,48.625,-89.375,10.91,-6.43,-2.97,-21.5,13.0625,19.5,74.8125,62.8125,121.812,0.363525,-0.662842,-0.031311,-0.65387
67.6875,35.5625,-102.188,12.24,-6.15,-2.13,-22.0625,13.75,18.75,72.9375,63.625,122.438,0.361694,-0.658447,-0.0396729,-0.658813
67.6875,35.5625,-110.125,12.87,-5.89,-1.95,-22.0625,13.75,18.75,71.5,64.625,123,0.359436,-0.65564,-0.0494995,-0.66217
69.4375,-23.25,-113.812,13.44,-5.73,-2.34,-22.0625,13.75,18.75,70.5625,65.75,123.438,0.356812,-0.654297,-0.0604248,-0.664001
72.75,-37.5,-116.125,14.23,-5.75,-2.79,-22.0625,13.75,18.75,69.75,66.9375,123.875,0.354065,-0.653625,-0.0720215,-0.665039
82.9375,-37.6875,-114.562,14.92,-5.32,-4.32,-22.0625,13.75,18.75,68.8125,68.125,124.25,0.35199,-0.652466,-0.0841675,-0.665833
102.812,-30.75,-109.625,15.92,-5.71,-4.29,-23.5625,11.5,18.25,67.5,69.1875,124.375,0.351257,-0.65033,-0.0968628,-0.666565
102.812,-30.75,-101.125,16.89,-5.86,-3.03,-23.5625,11.5,18.25,65.5625,70.1875,124.25,0.352722,-0.646301,-0.110413,-0.667603
160.625,3.0625,-83.5625,17.15,-5.51,-2,-23.5625,11.5,18.25,62.9375,70.875,123.812,0.35675,-0.640503,-0.123901,-0.66864
