Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Mag_x,Mag_y,Mag_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
0,0.1875,0.1875,8.44,-0.54,4.93,-20.375,-19.5625,-18.75,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0.125,0,8.43,-0.53,4.95,-20.375,-19.5625,-18.75,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,-0.1875,0.0625,8.42,-0.54,4.98,-21.1875,-20.25,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0,0.0625,8.41,-0.53,4.95,-21.1875,-20.25,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0,0,8.43,-0.53,4.92,-21.1875,-20.25,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.1875,-0.0625,8.44,-0.53,4.95,-21.1875,-20.25,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,-0.1875,0.125,8.46,-0.53,4.97,-21.1875,-20.25,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0,-0.0625,8.44,-0.53,4.96,-20.375,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.0625,0,8.42,-0.55,4.94,-20.375,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0,0,8.42,-0.51,4.97,-20.375,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0,-0.0625,8.44,-0.55,4.95,-20.375,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.125,0,8.44,-0.54,4.95,-20.375,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.125,-0.125,8.45,-0.53,4.98,-20.75,-20.6875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0,0,8.44,-0.52,4.95,-20.75,-20.6875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.125,0.0625,8.45,-0.54,4.92,-20.75,-20.6875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.0625,-0.125,8.45,-0.53,4.92,-20.75,-20.6875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0,0,8.46,-0.55,4.96,-20.75,-20.6875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.1875,-0.125,0.0625,8.46,-0.51,4.95,-20.75,-19.875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,-0.125,0.0625,8.44,-0.53,4.95,-20.75,-19.875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,-0.0625,0.125,8.45,-0.55,4.94,-20.75,-19.875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0.125,0.125,8.46,-0.53,4.95,-20.75,-19.875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0.4375,0.25,8.45,-0.53,4.95,-20.75,-19.875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.4375,0.3125,8.43,-0.53,4.98,-21.5,-20.25,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.5,0.375,8.43,-0.55,4.97,-21.5,-20.25,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.125,0.5,0.1875,8.42,-0.56,4.94,-21.5,-20.25,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0.375,0.25,8.41,-0.57,4.93,-21.5,-20.25,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0.1875,0.125,8.42,-0.52,4.96,-21.5,-20.25,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0,0.0625,8.42,-0.55,4.96,-20,-20.25,-18.75,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.125,-0.0625,8.43,-0.55,4.94,-20,-20.25,-18.75,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,-0.3125,-0.1875,8.44,-0.55,4.94,-20,-20.25,-18.75,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.1875,-0.4375,-0.0625,8.44,-0.56,4.95,-20,-20.25,-18.75,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,-0.4375,-0.0625,8.45,-0.54,4.95,-20,-20.25,-18.75,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.3125,-0.0625,8.43,-0.54,4.96,-21.1875,-21.0625,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.4375,-0.1875,8.44,-0.53,4.97,-21.1875,-21.0625,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.3125,-0.1875,8.44,-0.53,4.94,-21.1875,-21.0625,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.25,-0.125,8.43,-0.54,4.93,-21.1875,-21.0625,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.0625,0.0625,8.45,-0.54,4.94,-21.1875,-21.0625,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.0625,0,8.43,-0.54,4.94,-20.75,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0.1875,0,8.45,-0.53,4.96,-20.75,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,0.25,0.0625,8.44,-0.54,4.93,-20.75,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.375,0.125,8.43,-0.52,4.97,-20.75,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0.3125,0.125,8.43,-0.53,4.97,-20.75,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.125,0.1875,8.44,-0.53,4.99,-20.75,-20.25,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0.125,0,8.44,-0.52,4.94,-20.75,-20.25,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.125,0,0,8.46,-0.51,4.92,-20.75,-20.25,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.0625,-0.25,8.45,-0.51,4.93,-20.75,-20.25,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,-0.25,-0.125,8.43,-0.52,4.97,-20.75,-20.25,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,-0.375,-0.1875,8.45,-0.55,4.96,-20.75,-19.875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.125,-0.375,-0.0625,8.44,-0.56,4.94,-20.75,-19.875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.3125,0,8.45,-0.53,4.92,-20.75,-19.875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.0625,-0.1875,8.44,-0.5,4.98,-20.75,-19.875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0.0625,-0.0625,8.43,-0.51,4.93,-20.75,-19.875,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.0625,0,8.46,-0.54,4.92,-20.75,-19.875,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0,-0.0625,8.44,-0.48,4.9,-20.75,-19.875,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,0,-0.0625,8.45,-0.55,4.96,-20.75,-19.875,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.0625,0,8.44,-0.53,4.99,-20.75,-19.875,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.125,0.125,0.125,8.45,-0.58,4.89,-20.75,-19.875,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.125,0.3125,0.25,8.42,-0.54,4.96,-20.75,-19.875,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.5625,0.125,8.41,-0.53,5.01,-20.75,-19.875,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0.375,0.3125,8.42,-0.53,4.96,-20.75,-19.875,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.125,0.25,0.1875,8.43,-0.57,4.92,-20.75,-19.875,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.125,0.125,0.0625,8.41,-0.55,4.95,-20.75,-19.875,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0.125,-0.0625,8.41,-0.54,4.97,-21.1875,-20.6875,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,-0.0625,0.0625,8.42,-0.54,4.98,-21.1875,-20.6875,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.125,-0.1875,-0.125,8.43,-0.54,4.93,-21.1875,-20.6875,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.3125,-0.125,8.44,-0.53,4.94,-21.1875,-20.6875,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,-0.25,-0.1875,8.46,-0.55,4.95,-21.1875,-20.6875,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.1875,-0.4375,-0.125,8.43,-0.53,4.97,-21.1875,-20.6875,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.3125,0,8.45,-0.54,4.95,-21.1875,-20.6875,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.3125,-0.1875,8.47,-0.54,4.94,-21.1875,-20.6875,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.4375,-0.125,8.44,-0.54,4.95,-21.1875,-20.6875,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.1875,-0.25,-0.125,8.45,-0.55,4.97,-21.1875,-20.6875,-20,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.25,-0.1875,8.44,-0.52,4.95,-21.875,-19.875,-20.875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,-0.125,0,8.47,-0.54,4.97,-21.875,-19.875,-20.875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.0625,0,8.45,-0.54,4.96,-21.875,-19.875,-20.875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0,-0.0625,8.44,-0.53,4.97,-21.875,-19.875,-20.875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.1875,0,0,8.43,-0.54,4.95,-21.875,-19.875,-20.875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0,0.125,8.44,-0.54,4.94,-20.375,-19.875,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.1875,0,8.44,-0.53,4.96,-20.375,-19.875,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0.1875,0.0625,8.42,-0.55,4.94,-20.375,-19.875,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0.3125,0.125,8.43,-0.52,4.98,-20.375,-19.875,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.0625,0.0625,8.45,-0.54,4.96,-20.375,-19.875,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0,0.0625,8.44,-0.53,4.97,-21.5,-21.0625,-18.375,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,-0.0625,0,8.44,-0.55,4.96,-21.5,-21.0625,-18.375,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.125,-0.0625,8.42,-0.54,4.93,-21.5,-21.0625,-18.375,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.25,0,8.41,-0.54,4.94,-21.5,-21.0625,-18.375,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.0625,-0.1875,8.44,-0.54,4.95,-21.5,-21.0625,-18.375,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.375,-0.125,8.43,-0.53,4.99,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.4375,0,8.44,-0.55,4.95,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.1875,-0.125,8.44,-0.52,4.93,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.3125,-0.125,8.44,-0.54,4.97,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.25,-0.1875,8.46,-0.53,4.96,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,-0.3125,-0.125,8.45,-0.54,4.95,-20.375,-20.25,-18.375,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,-0.1875,-0.0625,8.45,-0.53,4.92,-20.375,-20.25,-18.375,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.125,0,8.44,-0.51,4.92,-20.375,-20.25,-18.375,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,0.0625,0,8.44,-0.51,4.95,-20.375,-20.25,-18.375,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0.1875,0.125,8.45,-0.55,4.92,-20.375,-20.25,-18.375,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.25,0.0625,8.44,-0.53,4.95,-21.5,-19.875,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0.3125,0.1875,8.44,-0.51,4.97,-21.5,-19.875,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0.3125,0.125,8.43,-0.53,4.94,-21.5,-19.875,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0.3125,0.125,8.43,-0.54,4.94,-21.5,-19.875,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0.3125,0.1875,8.43,-0.53,4.94,-21.5,-19.875,-20.5,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0.4375,0.125,8.44,-0.54,4.95,-21.5,-20.25,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.1875,0,8.44,-0.54,4.97,-21.5,-20.25,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,0.125,0.0625,8.41,-0.53,4.96,-21.5,-20.25,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.125,0,8.45,-0.53,4.94,-21.5,-20.25,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,0.0625,0.0625,8.43,-0.54,4.94,-21.5,-20.25,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.125,0.0625,8.42,-0.53,4.98,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.3125,0.0625,8.42,-0.52,4.99,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0,0.25,0.0625,8.41,-0.54,4.92,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.125,-0.125,-0.125,8.41,-0.51,4.96,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.5625,-0.3125,8.42,-0.53,4.93,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
0.0625,-0.875,-0.375,8.44,-0.53,4.95,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492249,-0.0925903,0.859131
0.125,-0.6875,-0.3125,8.45,-0.54,4.96,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492249,-0.0925903,0.85907
0.1875,-0.4375,-0.3125,8.45,-0.53,4.94,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492249,-0.0925903,0.85907
0.0625,-0.125,-0.125,8.46,-0.53,4.94,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492249,-0.0925903,0.85907
-0.0625,0.0625,0,8.47,-0.53,4.97,-21.1875,-20.25,-19.6875,6.3125,59.875,193.938,0.105103,0.492249,-0.0925903,0.85907
0,0.375,0.125,8.46,-0.54,4.93,-21.1875,-19.875,-20,6.3125,59.875,193.938,0.105103,0.492249,-0.0925903,0.85907
-0.0625,0.4375,0.375,8.46,-0.54,4.98,-21.1875,-19.875,-20,6.3125,59.875,193.938,0.105103,0.492249,-0.0925903,0.85907
0,0.375,0.1875,8.44,-0.53,4.97,-21.1875,-19.875,-20,6.3125,59.875,193.938,0.105103,0.492249,-0.0925903,0.85907
-0.0625,0.625,0.1875,8.42,-0.54,4.97,-21.1875,-19.875,-20,6.3125,59.875,193.938,0.105103,0.492249,-0.0925903,0.859131
-0.1875,0.6875,0.25,8.43,-0.53,4.95,-21.1875,-19.875,-20,6.3125,59.875,193.938,0.105103,0.492188,-0.0925903,0.859131
-0.0625,0.6875,0.3125,8.41,-0.54,4.98,-21.1875,-21.0625,-19.1875,6.3125,59.875,193.938,0.105103,0.492126,-0.0925903,0.859192
-0.0625,0.6875,0.25,8.41,-0.52,4.98,-21.1875,-21.0625,-19.1875,6.3125,59.875,193.938,0.105103,0.492065,-0.0925903,0.859192
-0.0625,0.75,0.3125,8.41,-0.54,4.95,-21.1875,-21.0625,-19.1875,6.3125,59.875,193.938,0.105103,0.492004,-0.0925293,0.859253
-0.0625,0.5625,0.0625,8.42,-0.55,4.97,-21.1875,-21.0625,-19.1875,6.3125,59.875,193.938,0.105103,0.492004,-0.0925293,0.859253
0.0625,0.125,0,8.41,-0.53,4.97,-21.1875,-21.0625,-19.1875,6.3125,59.875,193.938,0.105103,0.492004,-0.0925293,0.859253
0,-0.1875,-0.125,8.46,-0.58,4.92,-21.1875,-20.6875,-20,6.3125,59.875,193.938,0.105103,0.492004,-0.0925293,0.859253
0,-0.4375,-0.125,8.46,-0.53,4.96,-21.1875,-20.6875,-20,6.3125,59.875,193.938,0.105103,0.492004,-0.0925293,0.859253
0.3125,-0.25,0,8.57,-0.52,4.9,-21.1875,-20.6875,-20,6.3125,59.875,193.938,0.105103,0.492004,-0.0925293,0.859253
0.4375,0.1875,0.125,8.65,-0.53,4.87,-21.1875,-20.6875,-20,6.3125,59.875,193.938,0.105103,0.492004,-0.0925293,0.859253
0.25,1.375,0.625,8.67,-0.51,4.9,-21.1875,-20.6875,-20,6.3125,59.8125,193.938,0.105103,0.491943,-0.0925903,0.859314
0.125,3.25,1.6875,8.78,-0.44,4.93,-20.75,-19.875,-20,6.375,59.8125,193.875,0.10498,0.491638,-0.0925903,0.859436
0.25,5.875,2.75,8.76,-0.44,4.98,-20.75,-19.875,-20,6.375,59.75,193.875,0.104858,0.491211,-0.0926514,0.859741
-0.0625,9.125,4.125,8.69,-0.47,5.01,-20.75,-19.875,-20,6.4375,59.625,193.812,0.104614,0.490479,-0.0928345,0.860107
-0.9375,12.25,5.125,8.48,-0.49,5.02,-20.75,-19.875,-20,6.5625,59.5,193.812,0.104431,0.489563,-0.0930786,0.860657
-1.625,14.5,5.4375,8.27,-0.59,5,-20.75,-19.875,-20,6.625,59.375,193.75,0.104248,0.488464,-0.0933228,0.861328
-2.375,14.75,5.0625,8.49,-0.58,4.92,-20.5,-20.25,-18,6.6875,59.25,193.75,0.104126,0.487305,-0.0936279,0.861938
-3.0625,14,5.0625,8.31,-0.71,4.85,-20.5,-20.25,-18,6.8125,59.0625,193.688,0.103943,0.486206,-0.0938721,0.862549
-2.375,13.375,5.1875,8.45,-0.66,4.99,-20.5,-20.25,-18,6.875,58.9375,193.688,0.103699,0.485168,-0.0940552,0.863098
