Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Mag_x,Mag_y,Mag_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
-253.812,-92.6875,290.688,4.43,2.73,-0.66,-27.5,-3.6875,-15.75,83.875,59,205.625,-0.161377,-0.497559,0.474426,-0.708069
-262.312,-84.625,301.75,4.12,2.93,-0.71,-27.5,-3.6875,-15.75,91.625,53.1875,203.125,-0.140625,-0.47406,0.532776,-0.686768
-269.438,-72.375,308.625,4.28,2.9,-1,-27.5,-3.6875,-15.75,91.625,53.1875,203.125,-0.130676,-0.459717,0.561768,-0.675293
-276.188,-58.5625,314.5,4.86,2.78,-1.41,-27.5,-3.6875,-15.75,94.8125,50.125,201.875,-0.130676,-0.459717,0.561768,-0.675293
-283,-45.625,325.438,6.55,2.57,-2.12,-27.5,5.5,-13,97.625,46.9375,200.625,-0.12085,-0.443481,0.590637,-0.663208
-290,-35.8125,344.062,7.31,2.82,-2.41,-27.5,5.5,-13,100.25,43.625,199.25,-0.110596,-0.425049,0.61969,-0.650452
-296.938,-31.4375,369.188,7.84,3.36,-2.66,-27.5,5.5,-13,105.188,36.25,195.812,-0.0865479,-0.381165,0.678528,-0.621948
-302.375,-28.25,398.188,8.11,3.97,-2.7,-27.5,5.5,-13,105.188,36.25,195.812,-0.0865479,-0.355225,0.707886,-0.60614
-306.625,-23.4375,428.625,8.25,5.02,-2.55,-27.5,5.5,-13,107.5,32.1875,193.625,-0.0724487,-0.355225,0.707886,-0.60614
-311,-17.75,458.812,7.56,5.39,-2.53,-25,15.875,-6.75,109.75,27.9375,191.062,-0.0571899,-0.326477,0.736877,-0.589172
-318.438,-12.3125,488.25,6.24,5.56,-2.1,-25,15.875,-6.75,112.062,23.5,188.188,-0.0408325,-0.2948,0.76532,-0.570679
-328.375,-4.875,512.562,5.11,5.62,-1.73,-25,15.875,-6.75,117.125,14.3125,181.562,-0.00720215,-0.223328,0.819275,-0.528076
-340.75,8.3125,533.062,5.49,5.82,-1.79,-25,15.875,-6.75,117.125,14.3125,181.562,0.00860596,-0.183167,0.844177,-0.503723
-354.25,30.875,553,6.29,6.42,-1.92,-25,15.875,-6.75,119.938,9.75,178,0.00860596,-0.183167,0.844177,-0.503723
-370.438,58.125,575.062,7.47,7.2,-2.12,-18,26.375,-1.5,123.062,5.3125,174.438,0.0231323,-0.139709,0.867432,-0.47699
-392.25,81.25,602.875,9.3,9.98,-1.98,-18,26.375,-1.5,126.688,1,170.562,0.0368042,-0.0928955,0.888855,-0.447144
-420.625,96.9375,634.062,9,11.63,-1.59,-18,26.375,-1.5,135.688,-7.0625,166.188,0.0631714,0.00939941,0.924744,-0.375244
-456.125,105.062,658.312,7.06,13.09,-1.33,-18,26.375,-1.5,135.688,-7.0625,1.125,0.0631714,0.0614624,0.938171,-0.332153
-495.375,107.438,658.812,4.89,13.77,-1.36,-18,26.375,-1.5,141.312,-10.5,7.4375,0.0758667,0.0614624,0.938171,-0.332153
-534,108.688,636.938,3.31,13.19,-1.18,-5.375,31.5,7.375,147.688,-13.25,13.375,0.0877075,0.111267,0.948181,-0.284485
-572.375,105.812,616.75,2.24,12.68,-2.28,-5.375,31.5,7.375,154.688,-15.1875,18.8125,0.0991821,0.158569,0.954468,-0.232483
-600.562,107.562,597.75,1.52,12.4,-3.31,-5.375,31.5,7.375,169.688,-16.5,23.9375,0.118042,0.244873,0.954834,-0.119995
-610.25,131.375,567.812,0.44,12.23,-3.64,-5.375,31.5,7.375,169.688,-16.5,28.75,0.118042,0.281921,0.949463,-0.0620728
-612.5,152.188,524.438,-0.75,11.45,-3.25,-5.375,31.5,7.375,177.125,-15.625,33.0625,0.123413,0.281921,0.949463,-0.0620728
-612.875,148.375,471.375,0.3,11.1,-3.13,8.25,25.5625,22.375,-175.688,-14.125,36.8125,0.128296,0.313416,0.940918,-0.00445557
-610.688,123.688,421.688,1.34,10.88,-2.98,8.25,25.5625,22.375,-168.875,-12.375,40.125,0.134521,0.339661,0.929443,0.0518188
-605.125,82.125,383.812,2.3,10.67,-2.46,8.25,25.5625,22.375,-156.062,-9.1875,43.125,0.155762,0.381348,0.897644,0.156616
-592.062,31.1875,356.25,2.19,9.76,-2.77,8.25,25.5625,22.375,-156.062,-9.1875,46,0.155762,0.399048,0.877686,0.202881
-566.5,-25.25,335.375,1.6,8.87,-3.67,8.25,25.5625,22.375,-150.125,-7.9375,48.875,0.171204,0.399048,0.877686,0.202881
-526.812,-78.875,318.875,0.87,8.02,-4.66,12.25,5.875,31.1875,-144.625,-6.9375,51.8125,0.189087,0.415833,0.855591,0.24353
-473.125,-122.562,302.312,-0.63,5.16,-6.26,12.25,5.875,31.1875,-139.688,-6.0625,54.875,0.20813,0.432129,0.832275,0.277893
-408.188,-156.062,284.062,-1.5,3.69,-6.2,12.25,5.875,31.1875,-131.938,-5.3125,57.9375,0.24469,0.463562,0.786438,0.326721
-335.562,-172.812,259.562,-2.07,2.96,-4.82,12.25,5.875,31.1875,-131.938,-4.6875,253.625,0.24469,0.463562,0.765869,0.342346
-274.375,-180,225.375,-2.32,3.11,-2.61,12.25,5.875,31.1875,-129.062,-4.125,254.625,0.261047,0.4776,0.765869,0.342346
-241,-180.625,180.938,-0.72,2.82,0.94,12,-11.875,29.5625,-126.562,-3.8125,256,0.2771,0.488953,0.747314,0.354492
-228.125,-171.875,137.875,0.32,2.8,2.3,12,-11.875,29.5625,-124.25,-3.6875,257.5,0.293152,0.497314,0.730469,0.364929
-230.25,-167.75,105.938,1.03,3.38,3.8,12,-11.875,29.5625,-119.375,-3.75,259.188,0.327515,0.507019,0.698608,0.384277
-244.125,-167.625,84.5625,2.28,3.95,4.57,12,-11.875,29.5625,-119.375,-3.875,260.875,0.327515,0.509094,0.682129,0.394531
-264.125,-166.812,71.0625,2.14,5.23,0.75,12,-11.875,29.5625,-116.688,-4,262.5,0.346252,0.509094,0.682129,0.394531
-276.75,-168.25,59.0625,1.63,5.44,-2.46,12,-20.25,23.875,-113.938,-4.1875,264.188,0.365723,0.509827,0.665161,0.404785
-270.25,-168.062,42.8125,1.47,5.27,-5.48,12,-20.25,23.875,-111.188,-4.4375,265.875,0.385193,0.50946,0.648621,0.41394
-242.25,-166,23.5,1.72,4.96,-6.72,12,-20.25,23.875,-108.688,-4.75,267.625,0.420532,0.507385,0.620605,0.424866
-202.188,-157.188,6.375,2.75,5.07,-4.77,12,-20.25,23.875,-106.625,-5.1875,269.375,0.420532,0.507385,0.609741,0.427368
-166.688,-140.375,-5.375,3.58,5.16,-2.14,12,-20.25,23.875,-104.875,-5.625,271,0.435181,0.506165,0.609741,0.427368
-150.875,-117.625,-10.0625,4.6,4.95,0.41,13.5,-26.25,16.1875,-103.312,-6,272.375,0.447998,0.504272,0.600342,0.429626
-162.375,-92.5625,-5.625,3.72,6.14,2.88,13.5,-26.25,16.1875,-101.625,-6.1875,273.312,0.459778,0.50116,0.591125,0.433655
-190.312,-66.5625,-1,2.85,6.86,2.85,13.5,-26.25,16.1875,-99.75,-6.375,273.875,0.482727,0.488525,0.571655,0.448975
-221.438,-44.75,-5.625,2.16,7.43,1.9,13.5,-26.25,16.1875,-97.5625,-6.4375,274.125,0.482727,0.488525,0.571655,0.458496
-242,-31,-18.375,2.07,7.66,0.19,13.5,-26.25,16.1875,-95.1875,-6.6875,274.312,0.494751,0.478882,0.561829,0.458496
-239.375,-29.125,-32.4375,0.55,8.75,-1.45,15.5625,-26.5625,11.25,-92.8125,-7,274.625,0.507019,0.468323,0.552551,0.467224
-216.75,-45,-49.75,0.45,9.31,-0.85,15.5625,-26.5625,11.25,-90.6875,-7.5,275.312,0.519531,0.458435,0.543945,0.473328
-187.375,-71,-71.4375,0.63,9.71,-0.03,15.5625,-26.5625,11.25,-88.75,-8.1875,276.438,0.532837,0.442139,0.528503,0.475403
-161.625,-97.75,-92.25,0.78,9.98,0.89,15.5625,-26.5625,11.25,-87.0625,-9.0625,278,0.546997,0.442139,0.521118,0.472229
-143.938,-120.188,-108.375,1.02,10.24,1.71,15.5625,-26.5625,11.25,-85.4375,-10,279.875,0.562012,0.435364,0.521118,0.472229
-132.688,-133.25,-118.188,1.74,10.16,1.81,16,-27.75,4.875,-83.875,-11.0625,282,0.577393,0.429077,0.513794,0.467468
-124.438,-134.625,-120.375,2.28,10.24,2.57,16,-27.75,4.875,-82.375,-12.0625,284.062,0.592407,0.423035,0.506592,0.462036
-121.062,-128.438,-112.5,2.53,10.63,3.66,16,-27.75,4.875,-80.9375,-12.9375,286,0.606506,0.411133,0.491455,0.45282
-128.125,-124.188,-98.6875,2.87,10.72,4.05,16,-27.75,4.875,-79.375,-13.6875,287.688,0.619995,0.411133,0.491455,0.450073
-141.812,-121.75,-83.25,2.68,10.46,2.83,16,-27.75,4.875,-77.6875,-14.25,289.125,0.633057,0.404846,0.482483,0.450073
-151,-120.75,-70.25,2.14,10.3,1.73,19,-26.6875,-0.875,-75.875,-14.625,290.438,0.645691,0.398438,0.472595,0.448242
-149,-120.125,-62.75,0.91,10.33,2.57,19,-26.6875,-0.875,-74.0625,-14.9375,291.625,0.657776,0.392273,0.462463,0.446716
-140.875,-120.875,-63.125,0.05,10.68,3.55,19,-26.6875,-0.875,-72.375,-15.1875,292.812,0.669495,0.381104,0.442444,0.441589
-133.125,-127.812,-69,-0.37,10.84,3.96,19,-26.6875,-0.875,-70.6875,-15.4375,294.062,0.681213,0.381104,0.442444,0.437256
-126.438,-137.188,-79.25,-0.02,10.55,3.22,19,-26.6875,-0.875,-69.0625,-15.6875,295.5,0.693298,0.375916,0.432312,0.437256
-115,-144.938,-86.4375,0.84,9.75,3.08,19.375,-23.75,-5.25,-67.5,-15.9375,297,0.705322,0.371338,0.422241,0.431702
-100.875,-150,-85.9375,1.24,9.57,3.95,19.375,-23.75,-5.25,-66,-16.125,298.562,0.716858,0.367676,0.412231,0.425415
-93.3125,-150.75,-79.5,1.3,9.6,5.62,19.375,-23.75,-5.25,-64.625,-16.1875,300.062,0.727783,0.364624,0.391846,0.413635
-97.625,-145.688,-69.1875,0.53,9.95,6.78,19.375,-23.75,-5.25,-63.25,-16.1875,301.438,0.738098,0.361389,0.380981,0.409302
-113.188,-140.062,-60.625,-0.45,10.34,6.91,19.375,-23.75,-5.25,-61.75,-16.0625,302.625,0.748169,0.357178,0.380981,0.409302
-129.625,-132.438,-56.8125,-1.23,10.65,6.21,19.75,-21.5,-11.5,-60.0625,-15.9375,303.625,0.75824,0.351685,0.369812,0.405823
-140.25,-126.5,-58.1875,-1.77,11.01,5.67,19.75,-21.5,-11.5,-58.3125,-15.8125,304.625,0.76825,0.345154,0.358582,0.402649
-141.938,-126.312,-65.5625,-1.81,11.36,5.17,19.75,-21.5,-11.5,-56.5625,-15.6875,305.688,0.77832,0.338196,0.336426,0.394287
-134.062,-129.375,-73.6875,-1.38,12.16,5.84,19.75,-21.5,-11.5,-54.875,-15.5625,306.812,0.78833,0.331543,0.336426,0.388733
-120.625,-133.75,-78.25,-0.61,12.22,5.99,19.75,-21.5,-11.5,-53.3125,-15.4375,308,0.797974,0.325684,0.325623,0.388733
-106.562,-136.812,-75.0625,0.13,12.1,6.35,20.0625,-18.5625,-15.5,-51.875,-15.1875,309.25,0.807068,0.320923,0.314941,0.382751
-95,-136.688,-62.8125,-0.18,12.5,7.88,20.0625,-18.5625,-15.5,-50.5625,-14.875,310.312,0.815186,0.317139,0.304199,0.377258
-91.0625,-132.312,-46.1875,-1.09,12.97,8.51,20.0625,-18.5625,-15.5,-49.3125,-14.375,311.188,0.822449,0.313843,0.293396,0.369507
-95.3125,-127.188,-32.5625,-1.24,12.96,8.55,20.0625,-18.5625,-15.5,-48.125,-13.8125,311.938,0.829041,0.310425,0.28241,0.369507
-101.312,-119.938,-25.5625,-1.36,12.94,8.52,20.0625,-18.5625,-15.5,-46.875,-13.1875,312.562,0.835327,0.306396,0.271484,0.366943
-103.188,-115.938,-19.0625,-1.98,13.08,8.97,19.75,-15.1875,-20.25,-45.6875,-12.5625,313.062,0.841125,0.302246,0.26062,0.364929
-103,-119.312,-12.1875,-2.15,13.01,8.26,19.75,-15.1875,-20.25,-44.5,-11.8125,313.5,0.84668,0.29834,0.249207,0.363281
-101.875,-127.875,-8.9375,-2.13,12.61,7.66,19.75,-15.1875,-20.25,-43.3125,-11,314,0.852173,0.294739,0.237183,0.359497
-97.125,-135.438,-7.625,-2.35,12.25,6.91,19.75,-15.1875,-20.25,-42.1875,-10.0625,314.5,0.857422,0.291687,0.224609,0.359497
-89.4375,-139.312,-6.8125,-2.42,11.5,5.93,19.75,-15.1875,-20.25,-41.1875,-9.125,314.938,0.862427,0.289307,0.211975,0.357239
-80.5625,-135.5,-6.1875,-2.63,11.51,6.13,17.5,-13.75,-22.375,-40.25,-8.1875,315.188,0.866028,0.286865,0.2005,0.357056
-73.1875,-122.312,-6.8125,-2.92,11.71,6.67,17.5,-13.75,-22.375,-39.4375,-7.3125,315.625,0.869995,0.285095,0.189514,0.354797
-69.3125,-102.5,-10.25,-2.87,11.89,6.94,17.5,-13.75,-22.375,-38.6875,-6.5625,316,0.873596,0.282837,0.180115,0.350586
-67.6875,-83.3125,-15.3125,-2.5,12.1,8.18,17.5,-13.75,-22.375,-37.9375,-6.0625,316.375,0.876892,0.28009,0.172302,0.350586
-67.5625,-74,-18.25,-2.46,12.06,8.69,17.5,-13.75,-22.375,-37.25,-5.5625,316.75,0.880066,0.277039,0.165222,0.34845
-70.75,-76.125,-19.4375,-3.08,12.03,9.04,15.5625,-11.875,-26,-36.5,-5.125,316.875,0.882385,0.273254,0.158691,0.348572
-76.625,-85.0625,-25.6875,-4.79,11.15,7.9,15.5625,-11.875,-26,-35.6875,-4.5625,317.312,0.885986,0.269714,0.150696,0.345703
-81.875,-97.4375,-41.6875,-5.77,10.74,6.46,15.5625,-11.875,-26,-34.8125,-4.0625,318,0.890259,0.265869,0.141968,0.341431
-81.4375,-112.875,-70.0625,-6.51,10.49,5.29,15.5625,-11.875,-26,-34,-3.5625,319,0.895386,0.262146,0.13269,0.334534
-72,-125.375,-110,-7.26,10.53,4.72,15.5625,-11.875,-26,-33.1875,-3.125,320.375,0.901428,0.258972,0.123596,0.324219
-57.6875,-135.688,-156.562,-7.83,11.12,3.85,13.0625,-10,-29.25,-32.5,-2.8125,322.312,0.908203,0.256653,0.115051,0.309875
-40.4375,-144.438,-204.375,-7.77,11.15,3.38,13.0625,-10,-29.25,-32,-2.6875,324.688,0.915649,0.255249,0.1073,0.291382
-19.875,-153.062,-246.938,-7.31,11.1,3.55,13.0625,-10,-29.25,-31.6875,-2.6875,327.5,0.923279,0.255188,0.100281,0.269104
5.125,-158.875,-282.812,-7,11.46,4.74,13.0625,-10,-29.25,-31.5625,-2.8125,330.625,0.930603,0.256714,0.0940552,0.243469
26.375,-170.375,-308.75,-7.33,11.74,6.81,13.0625,-10,-29.25,-31.6875,-3,334.125,0.937317,0.259705,0.0878906,0.21521
38.375,-192.125,-329.938,-7.53,11.4,6.86,11.6875,-7.0625,-30.875,-31.8125,-3.125,337.812,0.943359,0.263672,0.0805664,0.184509
44.125,-215,-352.75,-8.13,10.98,6.15,11.6875,-7.0625,-30.875,-32.0625,-3.125,341.875,0.948792,0.267944,0.0718994,0.151184
49.1875,-233.562,-379.688,-8.72,10.68,5.07,11.6875,-7.0625,-30.875,-32.25,-3.1875,346.188,0.953247,0.2724,0.0623779,0.115112
58.75,-248.688,-413.438,-10.64,10.78,3.31,11.6875,-7.0625,-30.875,-32.5625,-3.3125,350.938,0.956421,0.2771,0.0523682,0.0757446
74.375,-260.875,-451.75,-12.54,11.49,2.66,11.6875,-7.0625,-30.875,-33,-3.5625,356.062,0.957764,0.282532,0.0423584,0.0327759
92.5,-277.312,-495.25,-14.13,12.29,1.94,8.6875,-5.6875,-35,-33.5,-3.9375,1.6875,0.956787,0.288635,0.0319214,-0.0142212
109.25,-303.5,-546,-15.55,14.67,1.4,8.6875,-5.6875,-35,-34.125,-4.4375,7.875,0.952942,0.295227,0.0205688,-0.065979
121.375,-338.812,-603.938,-15.09,15.93,1.02,8.6875,-5.6875,-35,-34.75,-5.0625,14.8125,0.945435,0.301514,0.00762939,-0.123047
130.875,-374.438,-665.062,-13.85,17.02,0.13,8.6875,-5.6875,-35,-35.3125,-5.8125,22.4375,0.933472,0.307007,-0.00665283,-0.185364
145.312,-402.625,-726.5,-12.49,17.92,-1.2,8.6875,-5.6875,-35,-35.875,-6.6875,30.8125,0.915771,0.311768,-0.0217896,-0.25238
171.938,-422.125,-784.875,-9.43,19.35,-3.08,3.1875,-5,-34.5,-36.4375,-7.875,39.8125,0.891113,0.316589,-0.0373535,-0.322937
210.938,-434.812,-837.062,-8.68,19.97,-1.88,3.1875,-5,-34.5,-37.0625,-9.375,49.4375,0.858398,0.322205,-0.0532227,-0.395569
253.875,-443.625,-881.312,-7.53,20.19,0.72,3.1875,-5,-34.5,-37.8125,-11.1875,59.625,0.817017,0.328491,-0.0696411,-0.468689
280.562,-461.438,-913.5,-5.64,18.81,3.8,3.1875,-5,-34.5,-38.4375,-13.125,70.3125,0.767334,0.333679,-0.0869141,-0.54071
277.312,-479.438,-925.438,0.4,11.48,7.34,3.1875,-5,-34.5,-38.625,-15.0625,81.1875,0.710754,0.335144,-0.104126,-0.609619
247.188,-496,-908,2.61,6.91,7.8,-2.75,-9.75,-33.6875,-38.25,-16.75,92,0.650024,0.331055,-0.120483,-0.673279
205.312,-518.25,-854.312,2.43,3.33,8.41,-2.75,-9.75,-33.6875,-37.1875,-17.875,102.25,0.588257,0.320374,-0.136169,-0.729919
172.75,-533.312,-778.25,-0.39,2.5,9.39,-2.75,-9.75,-33.6875,-35.875,-18.25,111.688,0.52771,0.304077,-0.151794,-0.778442
154.312,-540.188,-711.812,-3,3.7,11.72,-2.75,-9.75,-33.6875,-34.5625,-17.9375,120.438,0.468689,0.283691,-0.167236,-0.819702
140.125,-531.625,-671.125,-2.66,3.91,11.91,-2.75,-9.75,-33.6875,-33.3125,-17.3125,128.688,0.410217,0.26123,-0.181396,-0.854736
123.5,-499.875,-651.438,-1.35,3.34,11.86,-3.75,-19.375,-27.875,-32.0625,-16.625,136.562,0.351929,0.238831,-0.19281,-0.884277
106.25,-454.25,-633.688,1.69,2.7,14.05,-3.75,-19.375,-27.875,-30.875,-16.0625,144.062,0.294434,0.217896,-0.20105,-0.908508
86.4375,-410.312,-607.688,2.83,2.23,14.16,-3.75,-19.375,-27.875,-29.6875,-15.625,151.125,0.23877,0.198486,-0.206299,-0.927917
60.125,-382.312,-570.062,3.37,2.04,14.23,-3.75,-19.375,-27.875,-28.4375,-15.0625,157.625,0.186096,0.179382,-0.208801,-0.943176
32.625,-376.688,-524.688,4.38,1.95,15.1,-3.75,-19.375,-27.875,-27.1875,-14.25,163.625,0.136963,0.158875,-0.209045,-0.955139
3.25,-390,-476.938,4.91,0.98,11.21,-3.0625,-24.1875,-23.875,-25.8125,-12.875,169.125,0.0914307,0.135681,-0.207153,-0.964539
-16,-401.438,-434.625,5.28,0.77,8.6,-3.0625,-24.1875,-23.875,-24.4375,-11.1875,174.188,0.0491333,0.110291,-0.203735,-0.971558
-5.25,-394.875,-408.75,5.33,1.02,7.37,-3.0625,-24.1875,-23.875,-23.5,-9.3125,178.938,0.00878906,0.0848389,-0.200867,-0.975891
32.75,-371,-398,5.89,1.45,6.79,-3.0625,-24.1875,-23.875,-23.0625,-7.5,183.562,-0.0305176,0.0609741,-0.200806,-0.977234
81.25,-352,-393,7.09,2.84,7.68,-3.0625,-24.1875,-23.875,-23.25,-5.875,188.062,-0.0692749,0.0383301,-0.204346,-0.975708
123.812,-342.688,-388.312,7.1,3.87,8.72,-0.375,-25.6875,-24.25,-24.0625,-4.375,192.625,-0.107483,0.0160522,-0.211121,-0.971436
156.438,-338.062,-386.062,7.36,4.87,9.31,-0.375,-25.6875,-24.25,-25.25,-2.9375,197.062,-0.145264,-0.00622559,-0.220093,-0.9646
176.688,-341.562,-387,7.81,5.55,9.4,-0.375,-25.6875,-24.25,-26.75,-1.625,201.625,-0.1828,-0.0289917,-0.230286,-0.955383
188.75,-346.688,-388.312,8.87,7.32,10.14,-0.375,-25.6875,-24.25,-28.5,-0.375,206.25,-0.220215,-0.0523071,-0.240845,-0.943787
190.625,-357,-382.812,9.92,7.85,9.99,-0.375,-25.6875,-24.25,-30.375,0.75,210.812,-0.256836,-0.076416,-0.250793,-0.930176
175.25,-364.688,-350.5,10.64,8.43,9.43,1.375,-27.1875,-20.6875,-32.1875,2,215.188,-0.29071,-0.101318,-0.258667,-0.915588
175.25,-364.688,-350.5,12.64,10.06,9.95,1.375,-27.1875,-20.6875,-34.0625,3.0625,219.625,-0.323914,-0.126038,-0.265991,-0.899109
166.312,-348.75,-326,13.73,10.17,9.36,1.375,-27.1875,-20.6875,-36,4.0625,223.75,-0.354431,-0.149658,-0.272339,-0.881958
132.375,-309.625,-234.438,14.83,9.95,8.65,1.375,-27.1875,-20.6875,-37.5625,5.0625,226.938,-0.377136,-0.171204,-0.275696,-0.867432
122.375,-281.688,-172,14.79,9.94,7.74,1.375,-27.1875,-20.6875,-39,6.1875,229.5,-0.394348,-0.19165,-0.278076,-0.854675
120.25,-245.312,-109.938,13.37,9.99,8.37,3.6875,-29.375,-17,-40.5,7.3125,231.375,-0.406006,-0.210693,-0.280273,-0.843933
115.875,-213.5,-51.9375,12.25,10.08,9.23,3.6875,-29.375,-17,-41.8125,8.5625,232.562,-0.412598,-0.228638,-0.282104,-0.835449
105.938,-187.938,-3.75,11.15,10.03,9.74,3.6875,-29.375,-17,-43.0625,9.875,233.188,-0.415222,-0.245422,-0.28302,-0.828979
92,-166.938,32.1875,9.85,9.89,10.12,3.6875,-29.375,-17,-44.125,11.25,233.438,-0.414978,-0.261108,-0.282898,-0.824341
77.3125,-154.938,58.25,8.2,9.41,8.74,3.6875,-29.375,-17,-45,12.6875,233.375,-0.412903,-0.27594,-0.281555,-0.821045
65.5625,-149.812,77.875,7.68,9.05,8.18,5.25,-30.0625,-13.375,-45.75,14.25,233.125,-0.409485,-0.290466,-0.278992,-0.818604
59,-144.688,90.5625,7.03,8.75,8.06,5.25,-30.0625,-13.375,-46.4375,15.875,232.75,-0.40509,-0.304565,-0.275818,-0.816711
55,-137.25,97.0625,6.45,8.49,7.99,5.25,-30.0625,-13.375,-47.0625,17.4375,232.25,-0.400146,-0.318176,-0.2724,-0.815125
50.875,-128,102.125,5.84,7.52,7.76,5.25,-30.0625,-13.375,-47.625,19.0625,231.688,-0.394653,-0.330994,-0.268799,-0.813904
45.125,-113,105.375,5.32,7.31,8.37,5.25,-30.0625,-13.375,-48.125,20.5,231.062,-0.388672,-0.342651,-0.265198,-0.81311
33.875,-97.625,105.75,5.11,7.14,8.87,2.5,-31.0625,-12.5625,-48.5,21.9375,230.375,-0.382568,-0.352844,-0.26123,-0.812988
18.4375,-95.875,105.125,5.13,6.6,7.71,2.5,-31.0625,-12.5625,-48.6875,23.3125,229.688,-0.376892,-0.362305,-0.256226,-0.813049
10,-101.25,103.125,5.41,6.51,6.12,2.5,-31.0625,-12.5625,-48.8125,24.6875,229.125,-0.371704,-0.371765,-0.250549,-0.812927
14.25,-98.0625,99.5625,5.79,6.22,4.74,2.5,-31.0625,-12.5625,-49,26.0625,228.5,-0.366455,-0.381042,-0.2453,-0.812622
24.8125,-86.6875,96.9375,6.15,5.93,4.17,2.5,-31.0625,-12.5625,-49.25,27.3125,227.875,-0.360779,-0.389771,-0.24115,-0.812256
32.625,-74.25,96.3125,6.27,6.08,5.6,-2.25,-31.0625,-11,-49.5,28.5,227.125,-0.354553,-0.397766,-0.237976,-0.812073
31.3125,-70.3125,98.75,6.54,6.18,6.51,-2.25,-31.0625,-11,-49.75,29.625,226.375,-0.348145,-0.405518,-0.23468,-0.811951
20.5,-72.9375,104.312,6.78,6.27,7.07,-2.25,-31.0625,-11,-49.875,30.875,225.625,-0.341675,-0.413147,-0.230347,-0.812073
7.125,-74.9375,111.562,6.94,6.13,6.85,-2.25,-31.0625,-11,-49.875,32.1875,224.812,-0.335266,-0.420654,-0.224792,-0.8125
-0.0625,-71.625,117.562,6.76,5.89,5.53,-2.25,-31.0625,-11,-49.75,33.5,223.938,-0.328491,-0.427795,-0.218567,-0.813232
-1.4375,-65.9375,121.438,6.59,5.78,5.37,-4.875,-30.75,-11.75,-49.5625,34.8125,223.062,-0.321411,-0.434448,-0.212219,-0.814209
-0.75,-60.25,125.125,6.52,5.68,4.93,-4.875,-30.75,-11.75,-49.3125,36.0625,222.062,-0.313904,-0.440796,-0.205933,-0.815308
2.125,-52,129.438,6.62,5.53,4.28,-4.875,-30.75,-11.75,-49,37.375,221,-0.305786,-0.446655,-0.199829,-0.816711
6.1875,-37.9375,135.75,6.89,5.5,3.58,-4.875,-30.75,-11.75,-48.5625,38.625,219.812,-0.296814,-0.451721,-0.194153,-0.818665
7.5625,-25.25,144.062,6.87,5.59,4.3,-4.875,-30.75,-11.75,-48.0625,39.8125,218.5,-0.286926,-0.455994,-0.188538,-0.821106
0.6875,-26.1875,154.875,6.91,5.37,5.04,-7.5,-30.375,-10.5625,-47.375,41.0625,217.062,-0.27655,-0.460266,-0.181946,-0.823792
-11.0625,-39.3125,166.25,6.66,5.43,5.05,-7.5,-30.375,-10.5625,-46.5,42.5,215.688,-0.265991,-0.46521,-0.173767,-0.826172
-21.5625,-50.5625,173.938,6.83,5.22,4.27,-7.5,-30.375,-10.5625,-45.5,44.0625,214.25,-0.255432,-0.470764,-0.164307,-0.828369
-26.375,-51.75,179.75,7.05,4.98,3.61,-7.5,-30.375,-10.5625,-44.375,45.6875,212.812,-0.244568,-0.476257,-0.154175,-0.830444
-28.25,-42.375,186.125,7.17,4.77,3.42,-7.5,-30.375,-10.5625,-43.0625,47.1875,211.25,-0.233154,-0.481018,-0.143799,-0.832825
-30.6875,-26.5,194.75,7.2,4.45,3.04,-11.875,-29.25,-10.5625,-41.375,48.6875,209.562,-0.221008,-0.484558,-0.133179,-0.835815
-33.75,-5.8125,205.125,7.35,4.24,2.83,-11.875,-29.25,-10.5625,-39.375,50,207.812,-0.207947,-0.486572,-0.122253,-0.839661
-38.3125,20.8125,216.875,7.37,4.12,2.83,-11.875,-29.25,-10.5625,-36.8125,51.125,205.812,-0.193909,-0.486572,-0.110962,-0.844604
-48.5,40.625,230.312,7.13,4.11,3.36,-11.875,-29.25,-10.5625,-33.75,52.125,203.75,-0.179016,-0.484924,-0.0986938,-0.850342
-66.9375,33.375,244.5,6.12,3.57,4.77,-11.875,-29.25,-10.5625,-30.25,53.0625,201.625,-0.163879,-0.483459,-0.0843506,-0.855713
-84.5,3.1875,255.062,5.66,3.22,3.74,-16,-27.0625,-10.5625,-26.5,54.25,199.625,-0.148865,-0.483765,-0.0678711,-0.859802
-89.75,-24.4375,256.938,5.28,3.08,2.72,-16,-27.0625,-10.5625,-22.5,55.5,197.625,-0.133972,-0.485718,-0.0505371,-0.862305
-84.1875,-32.875,251.312,5.41,2.75,1.97,-16,-27.0625,-10.5625,-18.5,56.625,195.688,-0.119202,-0.488159,-0.0336914,-0.863953
-72.625,-24.5625,244.188,6.26,1.89,0.84,-16,-27.0625,-10.5625,-14.375,57.5,193.75,-0.104431,-0.489746,-0.0180664,-0.865356
-60.5625,-11.5625,240.812,6.77,1.66,0.83,-16,-27.0625,-10.5625,-10.1875,58.125,191.75,-0.0893555,-0.490356,-0.00360107,-0.866943
-53.0625,2.875,243.125,7.13,1.58,0.96,-20.75,-22.25,-13.5,-5.9375,58.4375,189.688,-0.0737305,-0.489685,0.010376,-0.868713
